customer_id,region_id,datetime,hour,day_of_week,is_weekend,holiday,temperature,peak_hour,tariff,customer_profile,consumption_kwh,alert
16,R4,7/27/2025 0:00,0,6,1,0,22.7,0,low,high,1.463,normal
16,R4,7/27/2025 1:00,1,6,1,0,22.2,0,low,high,1.539,normal
16,R4,7/27/2025 2:00,2,6,1,0,25.7,0,low,high,1.515,normal
16,R4,7/27/2025 3:00,3,6,1,0,25.2,0,low,high,1.494,normal
16,R4,7/27/2025 4:00,4,6,1,0,22.4,0,low,high,1.499,normal
16,R4,7/27/2025 5:00,5,6,1,0,25.1,0,low,high,1.441,normal
16,R4,7/27/2025 6:00,6,6,1,0,32.1,0,low,high,2.736,warning
16,R4,7/27/2025 7:00,7,6,1,0,32.4,0,normal,high,2.658,warning
16,R4,7/27/2025 8:00,8,6,1,0,30.3,0,normal,high,2.687,warning
16,R4,7/27/2025 9:00,9,6,1,0,31.2,0,normal,high,2.29,warning
16,R4,7/27/2025 10:00,10,6,1,0,31.6,0,normal,high,2.301,warning
16,R4,7/27/2025 11:00,11,6,1,0,31.1,0,normal,high,2.435,warning
16,R4,7/27/2025 12:00,12,6,1,0,39.2,0,normal,high,2.313,warning
16,R4,7/27/2025 13:00,13,6,1,0,38.4,0,normal,high,3.345,warning
16,R4,7/27/2025 14:00,14,6,1,0,37.8,0,normal,high,3.375,warning
16,R4,7/27/2025 15:00,15,6,1,0,42,0,normal,high,3.408,warning
16,R4,7/27/2025 16:00,16,6,1,0,36.7,0,normal,high,5.545,critical
16,R4,7/27/2025 17:00,17,6,1,0,34.7,1,high,high,5.11,critical
16,R4,7/27/2025 18:00,18,6,1,0,33.4,1,high,high,6.325,critical
16,R4,7/27/2025 19:00,19,6,1,0,29.5,1,high,high,4.863,critical
16,R4,7/27/2025 20:00,20,6,1,0,31.7,1,high,high,4.217,critical
16,R4,7/27/2025 21:00,21,6,1,0,28.7,1,high,high,4.66,critical
16,R4,7/27/2025 22:00,22,6,1,0,32.3,1,high,high,4.425,critical
16,R4,7/27/2025 23:00,23,6,1,0,34.6,0,normal,high,2.506,warning
16,R4,7/28/2025 0:00,0,0,0,0,24.9,0,low,high,1.348,normal
16,R4,7/28/2025 1:00,1,0,0,0,22.9,0,low,high,1.345,normal
16,R4,7/28/2025 2:00,2,0,0,0,25.9,0,low,high,1.198,normal
16,R4,7/28/2025 3:00,3,0,0,0,23.2,0,low,high,1.282,normal
16,R4,7/28/2025 4:00,4,0,0,0,23.7,0,low,high,1.307,normal
16,R4,7/28/2025 5:00,5,0,0,0,24,0,low,high,1.374,normal
16,R4,7/28/2025 6:00,6,0,0,0,32.9,0,low,high,2.241,warning
16,R4,7/28/2025 7:00,7,0,0,0,27.4,0,normal,high,2.379,warning
16,R4,7/28/2025 8:00,8,0,0,0,31.2,0,normal,high,2.364,warning
16,R4,7/28/2025 9:00,9,0,0,0,29.2,0,normal,high,2.089,warning
16,R4,7/28/2025 10:00,10,0,0,0,27.5,0,normal,high,2.124,warning
16,R4,7/28/2025 11:00,11,0,0,0,32.6,0,normal,high,2.01,warning
16,R4,7/28/2025 12:00,12,0,0,0,38.7,0,normal,high,2.017,warning
16,R4,7/28/2025 13:00,13,0,0,0,40,0,normal,high,2.763,warning
16,R4,7/28/2025 14:00,14,0,0,0,35.9,0,normal,high,2.306,warning
16,R4,7/28/2025 15:00,15,0,0,0,40.1,0,normal,high,2.53,warning
16,R4,7/28/2025 16:00,16,0,0,0,40.6,0,normal,high,5.537,critical
16,R4,7/28/2025 17:00,17,0,0,0,37.4,1,high,high,4.321,critical
16,R4,7/28/2025 18:00,18,0,0,0,32,1,high,high,14.457,critical
16,R4,7/28/2025 19:00,19,0,0,0,34.8,1,high,high,5.189,critical
16,R4,7/28/2025 20:00,20,0,0,0,33.9,1,high,high,3.734,critical
16,R4,7/28/2025 21:00,21,0,0,0,31.1,1,high,high,3.677,critical
16,R4,7/28/2025 22:00,22,0,0,0,32.7,1,high,high,3.753,critical
16,R4,7/28/2025 23:00,23,0,0,0,33.5,0,normal,high,1.844,normal
16,R4,7/29/2025 0:00,0,1,0,0,22.1,0,low,high,1.155,normal
16,R4,7/29/2025 1:00,1,1,0,0,24.4,0,low,high,1.2,normal
16,R4,7/29/2025 2:00,2,1,0,0,25.9,0,low,high,1.21,normal
16,R4,7/29/2025 3:00,3,1,0,0,25.8,0,low,high,1.079,normal
16,R4,7/29/2025 4:00,4,1,0,0,25.3,0,low,high,1.144,normal
16,R4,7/29/2025 5:00,5,1,0,0,22.4,0,low,high,1.009,normal
16,R4,7/29/2025 6:00,6,1,0,0,33,0,low,high,2.024,warning
16,R4,7/29/2025 7:00,7,1,0,0,30.7,0,normal,high,2.145,warning
16,R4,7/29/2025 8:00,8,1,0,0,28.3,0,normal,high,2.059,warning
16,R4,7/29/2025 9:00,9,1,0,0,31,0,normal,high,1.722,normal
16,R4,7/29/2025 10:00,10,1,0,0,32.1,0,normal,high,1.75,normal
16,R4,7/29/2025 11:00,11,1,0,0,27.7,0,normal,high,1.864,normal
16,R4,7/29/2025 12:00,12,1,0,0,41.3,0,normal,high,1.73,normal
16,R4,7/29/2025 13:00,13,1,0,0,41.4,0,normal,high,2.205,warning
16,R4,7/29/2025 14:00,14,1,0,0,34.1,0,normal,high,2.221,warning
16,R4,7/29/2025 15:00,15,1,0,0,41.2,0,normal,high,2.262,warning
16,R4,7/29/2025 16:00,16,1,0,0,41.6,0,normal,high,4.289,critical
16,R4,7/29/2025 17:00,17,1,0,0,34.3,1,high,high,4.467,critical
16,R4,7/29/2025 18:00,18,1,0,0,30.1,1,high,high,4.023,critical
16,R4,7/29/2025 19:00,19,1,0,0,30.6,1,high,high,3.539,critical
16,R4,7/29/2025 20:00,20,1,0,0,30.4,1,high,high,3.212,warning
16,R4,7/29/2025 21:00,21,1,0,0,33.3,1,high,high,3.074,warning
16,R4,7/29/2025 22:00,22,1,0,0,30.5,1,high,high,2.99,warning
16,R4,7/29/2025 23:00,23,1,0,0,34.7,0,normal,high,1.85,normal
16,R4,7/30/2025 0:00,0,2,0,0,26,0,low,high,1.464,normal
16,R4,7/30/2025 1:00,1,2,0,0,23.3,0,low,high,1.434,normal
16,R4,7/30/2025 2:00,2,2,0,0,24,0,low,high,1.513,normal
16,R4,7/30/2025 3:00,3,2,0,0,24.2,0,low,high,1.447,normal
16,R4,7/30/2025 4:00,4,2,0,0,24.3,0,low,high,1.595,normal
16,R4,7/30/2025 5:00,5,2,0,0,23.5,0,low,high,1.458,normal
16,R4,7/30/2025 6:00,6,2,0,0,28,0,low,high,2.745,warning
16,R4,7/30/2025 7:00,7,2,0,0,27.3,0,normal,high,2.552,warning
16,R4,7/30/2025 8:00,8,2,0,0,27.6,0,normal,high,2.719,warning
16,R4,7/30/2025 9:00,9,2,0,0,32.4,0,normal,high,2.285,warning
16,R4,7/30/2025 10:00,10,2,0,0,28.7,0,normal,high,2.248,warning
16,R4,7/30/2025 11:00,11,2,0,0,27.5,0,normal,high,2.197,warning
16,R4,7/30/2025 12:00,12,2,0,0,39,0,normal,high,2.182,warning
16,R4,7/30/2025 13:00,13,2,0,0,34.6,0,normal,high,2.843,warning
16,R4,7/30/2025 14:00,14,2,0,0,34.6,0,normal,high,3.269,warning
16,R4,7/30/2025 15:00,15,2,0,0,39,0,normal,high,2.52,warning
16,R4,7/30/2025 16:00,16,2,0,0,38.7,0,normal,high,5.559,critical
16,R4,7/30/2025 17:00,17,2,0,0,34.3,1,high,high,6.716,critical
16,R4,7/30/2025 18:00,18,2,0,0,31.2,1,high,high,4.781,critical
16,R4,7/30/2025 19:00,19,2,0,0,31.1,1,high,high,5.052,critical
16,R4,7/30/2025 20:00,20,2,0,0,31.8,1,high,high,4.078,critical
16,R4,7/30/2025 21:00,21,2,0,0,33.2,1,high,high,11.683,critical
16,R4,7/30/2025 22:00,22,2,0,0,30,1,high,high,4.327,critical
16,R4,7/30/2025 23:00,23,2,0,0,31,0,normal,high,2.347,warning
17,R4,7/1/2025 0:00,0,1,0,0,25.2,0,low,normal,0.616,normal
17,R4,7/1/2025 1:00,1,1,0,0,25.7,0,low,normal,0.572,normal
17,R4,7/1/2025 2:00,2,1,0,0,25.6,0,low,normal,0.622,normal
17,R4,7/1/2025 3:00,3,1,0,0,23.9,0,low,normal,0.569,normal
17,R4,7/1/2025 4:00,4,1,0,0,24.1,0,low,normal,0.596,normal
17,R4,7/1/2025 5:00,5,1,0,0,24.1,0,low,normal,0.562,normal
17,R4,7/1/2025 6:00,6,1,0,0,32.2,0,low,normal,1.256,normal
17,R4,7/1/2025 7:00,7,1,0,0,32,0,normal,normal,1.01,normal
17,R4,7/1/2025 8:00,8,1,0,0,28.9,0,normal,normal,1.101,normal
17,R4,7/1/2025 9:00,9,1,0,0,28,0,normal,normal,0.989,normal
17,R4,7/1/2025 10:00,10,1,0,0,29.3,0,normal,normal,0.984,normal
17,R4,7/1/2025 11:00,11,1,0,0,28.7,0,normal,normal,0.975,normal
17,R4,7/1/2025 12:00,12,1,0,0,41.6,0,normal,normal,0.921,normal
17,R4,7/1/2025 13:00,13,1,0,0,36.1,0,normal,normal,1.178,normal
17,R4,7/1/2025 14:00,14,1,0,0,35.4,0,normal,normal,1.079,normal
17,R4,7/1/2025 15:00,15,1,0,0,41.2,0,normal,normal,3.533,critical
17,R4,7/1/2025 16:00,16,1,0,0,34.7,0,normal,normal,2.168,warning
17,R4,7/1/2025 17:00,17,1,0,0,36.1,1,high,normal,2.166,warning
17,R4,7/1/2025 18:00,18,1,0,0,31.1,1,high,normal,2.093,warning
17,R4,7/1/2025 19:00,19,1,0,0,32.2,1,high,normal,1.892,normal
17,R4,7/1/2025 20:00,20,1,0,0,30.3,1,high,normal,1.787,normal
17,R4,7/1/2025 21:00,21,1,0,0,31.5,1,high,normal,1.642,normal
17,R4,7/1/2025 22:00,22,1,0,0,29.4,1,high,normal,1.634,normal
17,R4,7/1/2025 23:00,23,1,0,0,32,0,normal,normal,1.052,normal
17,R4,7/2/2025 0:00,0,2,0,0,23.6,0,low,normal,1.313,normal
17,R4,7/2/2025 1:00,1,2,0,0,25.4,0,low,normal,0.622,normal
17,R4,7/2/2025 2:00,2,2,0,0,23.7,0,low,normal,0.681,normal
17,R4,7/2/2025 3:00,3,2,0,0,23.8,0,low,normal,0.615,normal
17,R4,7/2/2025 4:00,4,2,0,0,24.4,0,low,normal,0.603,normal
17,R4,7/2/2025 5:00,5,2,0,0,22.5,0,low,normal,0.641,normal
17,R4,7/2/2025 6:00,6,2,0,0,27.9,0,low,normal,1.166,normal
17,R4,7/2/2025 7:00,7,2,0,0,31.7,0,normal,normal,1.108,normal
17,R4,7/2/2025 8:00,8,2,0,0,28.6,0,normal,normal,1.096,normal
17,R4,7/2/2025 9:00,9,2,0,0,31.1,0,normal,normal,1.041,normal
17,R4,7/2/2025 10:00,10,2,0,0,27.6,0,normal,normal,0.949,normal
17,R4,7/2/2025 11:00,11,2,0,0,31.9,0,normal,normal,0.9,normal
17,R4,7/2/2025 12:00,12,2,0,0,41.9,0,normal,normal,0.98,normal
17,R4,7/2/2025 13:00,13,2,0,0,37,0,normal,normal,1.447,normal
17,R4,7/2/2025 14:00,14,2,0,0,38,0,normal,normal,1.123,normal
17,R4,7/2/2025 15:00,15,2,0,0,37.5,0,normal,normal,1.318,normal
17,R4,7/2/2025 16:00,16,2,0,0,41.2,0,normal,normal,2.105,warning
17,R4,7/2/2025 17:00,17,2,0,0,34.1,1,high,normal,2.164,warning
17,R4,7/2/2025 18:00,18,2,0,0,32.6,1,high,normal,2.321,warning
17,R4,7/2/2025 19:00,19,2,0,0,32.6,1,high,normal,2.209,warning
17,R4,7/2/2025 20:00,20,2,0,0,30.7,1,high,normal,1.681,normal
17,R4,7/2/2025 21:00,21,2,0,0,29.5,1,high,normal,1.878,normal
17,R4,7/2/2025 22:00,22,2,0,0,29.7,1,high,normal,1.773,normal
17,R4,7/2/2025 23:00,23,2,0,0,33.6,0,normal,normal,0.959,normal
17,R4,7/3/2025 0:00,0,3,0,0,22.3,0,low,normal,0.598,normal
17,R4,7/3/2025 1:00,1,3,0,0,24.3,0,low,normal,0.585,normal
17,R4,7/3/2025 2:00,2,3,0,0,23.2,0,low,normal,0.558,normal
17,R4,7/3/2025 3:00,3,3,0,0,23.1,0,low,normal,0.547,normal
17,R4,7/3/2025 4:00,4,3,0,0,24,0,low,normal,0.572,normal
17,R4,7/3/2025 5:00,5,3,0,0,25.6,0,low,normal,0.603,normal
17,R4,7/3/2025 6:00,6,3,0,0,30.7,0,low,normal,1.086,normal
17,R4,7/3/2025 7:00,7,3,0,0,31.7,0,normal,normal,1.059,normal
17,R4,7/3/2025 8:00,8,3,0,0,30.6,0,normal,normal,1.097,normal
17,R4,7/3/2025 9:00,9,3,0,0,31.2,0,normal,normal,0.971,normal
17,R4,7/3/2025 10:00,10,3,0,0,29.6,0,normal,normal,0.942,normal
17,R4,7/3/2025 11:00,11,3,0,0,32.6,0,normal,normal,2.549,warning
17,R4,7/3/2025 12:00,12,3,0,0,38,0,normal,normal,0.92,normal
17,R4,7/3/2025 13:00,13,3,0,0,38.4,0,normal,normal,1.691,normal
17,R4,7/3/2025 14:00,14,3,0,0,38.2,0,normal,normal,0.987,normal
17,R4,7/3/2025 15:00,15,3,0,0,36.5,0,normal,normal,2.271,warning
17,R4,7/3/2025 16:00,16,3,0,0,35.8,0,normal,normal,1.887,normal
17,R4,7/3/2025 17:00,17,3,0,0,34.6,1,high,normal,2.409,warning
17,R4,7/3/2025 18:00,18,3,0,0,33,1,high,normal,1.983,normal
17,R4,7/3/2025 19:00,19,3,0,0,30,1,high,normal,2.365,warning
17,R4,7/3/2025 20:00,20,3,0,0,30.7,1,high,normal,1.739,normal
17,R4,7/3/2025 21:00,21,3,0,0,34.4,1,high,normal,1.74,normal
17,R4,7/3/2025 22:00,22,3,0,0,32,1,high,normal,1.749,normal
17,R4,7/3/2025 23:00,23,3,0,0,28.7,0,normal,normal,0.96,normal
17,R4,7/4/2025 0:00,0,4,1,1,25.2,0,low,normal,0.635,normal
17,R4,7/4/2025 1:00,1,4,1,1,23,0,low,normal,0.708,normal
17,R4,7/4/2025 2:00,2,4,1,1,24.2,0,low,normal,0.727,normal
17,R4,7/4/2025 3:00,3,4,1,1,24,0,low,normal,0.746,normal
17,R4,7/4/2025 4:00,4,4,1,1,23,0,low,normal,0.7,normal
17,R4,7/4/2025 5:00,5,4,1,1,22.5,0,low,normal,0.663,normal
17,R4,7/4/2025 6:00,6,4,1,1,28.3,0,low,normal,1.148,normal
17,R4,7/4/2025 7:00,7,4,1,1,27.6,0,normal,normal,1.32,normal
17,R4,7/4/2025 8:00,8,4,1,1,28.7,0,normal,normal,1.142,normal
17,R4,7/4/2025 9:00,9,4,1,1,33,0,normal,normal,2.128,warning
17,R4,7/4/2025 10:00,10,4,1,1,29.4,0,normal,normal,1.067,normal
17,R4,7/4/2025 11:00,11,4,1,1,32.2,0,normal,normal,1.192,normal
17,R4,7/4/2025 12:00,12,4,1,1,38.4,0,normal,normal,1.107,normal
17,R4,7/4/2025 13:00,13,4,1,1,39.3,0,normal,normal,1.167,normal
17,R4,7/4/2025 14:00,14,4,1,1,35.3,0,normal,normal,1.192,normal
17,R4,7/4/2025 15:00,15,4,1,1,36.2,0,normal,normal,1.222,normal
17,R4,7/4/2025 16:00,16,4,1,1,38.1,0,normal,normal,2.489,warning
17,R4,7/4/2025 17:00,17,4,1,1,41,1,high,normal,2.184,warning
17,R4,7/4/2025 18:00,18,4,1,1,28.3,1,high,normal,2.387,warning
17,R4,7/4/2025 19:00,19,4,1,1,31.5,1,high,normal,2.46,warning
17,R4,7/4/2025 20:00,20,4,1,1,28.4,1,high,normal,2.01,warning
17,R4,7/4/2025 21:00,21,4,1,1,31.2,1,high,normal,1.819,normal
17,R4,7/4/2025 22:00,22,4,1,1,32.4,1,high,normal,2.087,warning
17,R4,7/4/2025 23:00,23,4,1,1,33.2,0,normal,normal,1.049,normal
17,R4,7/5/2025 0:00,0,5,1,0,22.6,0,low,normal,0.702,normal
17,R4,7/5/2025 1:00,1,5,1,0,22.7,0,low,normal,0.782,normal
17,R4,7/5/2025 2:00,2,5,1,0,23.9,0,low,normal,0.83,normal
17,R4,7/5/2025 3:00,3,5,1,0,26,0,low,normal,0.752,normal
17,R4,7/5/2025 4:00,4,5,1,0,23.4,0,low,normal,0.75,normal
17,R4,7/5/2025 5:00,5,5,1,0,23.7,0,low,normal,0.783,normal
17,R4,7/5/2025 6:00,6,5,1,0,29.6,0,low,normal,1.358,normal
17,R4,7/5/2025 7:00,7,5,1,0,27.5,0,normal,normal,1.507,normal
17,R4,7/5/2025 8:00,8,5,1,0,31.6,0,normal,normal,1.394,normal
17,R4,7/5/2025 9:00,9,5,1,0,28.5,0,normal,normal,1.155,normal
17,R4,7/5/2025 10:00,10,5,1,0,31.2,0,normal,normal,1.142,normal
17,R4,7/5/2025 11:00,11,5,1,0,29.9,0,normal,normal,1.119,normal
17,R4,7/5/2025 12:00,12,5,1,0,38.9,0,normal,normal,1.137,normal
17,R4,7/5/2025 13:00,13,5,1,0,34.4,0,normal,normal,1.389,normal
17,R4,7/5/2025 14:00,14,5,1,0,41.1,0,normal,normal,1.386,normal
17,R4,7/5/2025 15:00,15,5,1,0,36,0,normal,normal,1.536,normal
17,R4,7/5/2025 16:00,16,5,1,0,39.4,0,normal,normal,2.9,warning
17,R4,7/5/2025 17:00,17,5,1,0,40.4,1,high,normal,2.294,warning
17,R4,7/5/2025 18:00,18,5,1,0,31.8,1,high,normal,2.923,warning
17,R4,7/5/2025 19:00,19,5,1,0,30.4,1,high,normal,2.876,warning
17,R4,7/5/2025 20:00,20,5,1,0,34.8,1,high,normal,2.176,warning
17,R4,7/5/2025 21:00,21,5,1,0,29.9,1,high,normal,1.998,normal
17,R4,7/5/2025 22:00,22,5,1,0,34.6,1,high,normal,2.121,warning
17,R4,7/5/2025 23:00,23,5,1,0,29.1,0,normal,normal,1.268,normal
17,R4,7/6/2025 0:00,0,6,1,0,23.6,0,low,normal,0.602,normal
17,R4,7/6/2025 1:00,1,6,1,0,22.6,0,low,normal,0.595,normal
17,R4,7/6/2025 2:00,2,6,1,0,22,0,low,normal,0.638,normal
17,R4,7/6/2025 3:00,3,6,1,0,23,0,low,normal,0.605,normal
17,R4,7/6/2025 4:00,4,6,1,0,22.3,0,low,normal,0.614,normal
17,R4,7/6/2025 5:00,5,6,1,0,25.9,0,low,normal,0.592,normal
17,R4,7/6/2025 6:00,6,6,1,0,31.6,0,low,normal,1.125,normal
17,R4,7/6/2025 7:00,7,6,1,0,27,0,normal,normal,1.121,normal
17,R4,7/6/2025 8:00,8,6,1,0,28.3,0,normal,normal,1.019,normal
17,R4,7/6/2025 9:00,9,6,1,0,31,0,normal,normal,2.368,warning
17,R4,7/6/2025 10:00,10,6,1,0,29.4,0,normal,normal,0.847,normal
17,R4,7/6/2025 11:00,11,6,1,0,32,0,normal,normal,0.941,normal
17,R4,7/6/2025 12:00,12,6,1,0,38,0,normal,normal,0.902,normal
17,R4,7/6/2025 13:00,13,6,1,0,39.2,0,normal,normal,1.137,normal
17,R4,7/6/2025 14:00,14,6,1,0,38.8,0,normal,normal,1.156,normal
17,R4,7/6/2025 15:00,15,6,1,0,39.1,0,normal,normal,1.302,normal
17,R4,7/6/2025 16:00,16,6,1,0,35.8,0,normal,normal,2.514,warning
17,R4,7/6/2025 17:00,17,6,1,0,37,1,high,normal,1.87,normal
17,R4,7/6/2025 18:00,18,6,1,0,28.4,1,high,normal,2.152,warning
17,R4,7/6/2025 19:00,19,6,1,0,32.1,1,high,normal,2.239,warning
17,R4,7/6/2025 20:00,20,6,1,0,31.2,1,high,normal,1.8,normal
17,R4,7/6/2025 21:00,21,6,1,0,33.3,1,high,normal,1.566,normal
17,R4,7/6/2025 22:00,22,6,1,0,29.4,1,high,normal,1.654,normal
17,R4,7/6/2025 23:00,23,6,1,0,31.1,0,normal,normal,0.957,normal
17,R4,7/7/2025 0:00,0,0,0,0,22.7,0,low,normal,0.608,normal
17,R4,7/7/2025 1:00,1,0,0,0,24.5,0,low,normal,0.607,normal
17,R4,7/7/2025 2:00,2,0,0,0,25.4,0,low,normal,0.649,normal
17,R4,7/7/2025 3:00,3,0,0,0,25.1,0,low,normal,0.624,normal
17,R4,7/7/2025 4:00,4,0,0,0,25.8,0,low,normal,0.693,normal
17,R4,7/7/2025 5:00,5,0,0,0,25.9,0,low,normal,0.632,normal
17,R4,7/7/2025 6:00,6,0,0,0,31.6,0,low,normal,1.12,normal
17,R4,7/7/2025 7:00,7,0,0,0,28.7,0,normal,normal,1.279,normal
17,R4,7/7/2025 8:00,8,0,0,0,28.3,0,normal,normal,1.209,normal
17,R4,7/7/2025 9:00,9,0,0,0,29.7,0,normal,normal,1.14,normal
17,R4,7/7/2025 10:00,10,0,0,0,33,0,normal,normal,0.907,normal
17,R4,7/7/2025 11:00,11,0,0,0,29.5,0,normal,normal,1.014,normal
17,R4,7/7/2025 12:00,12,0,0,0,35.6,0,normal,normal,1.028,normal
17,R4,7/7/2025 13:00,13,0,0,0,41.6,0,normal,normal,1.233,normal
17,R4,7/7/2025 14:00,14,0,0,0,37.1,0,normal,normal,1.499,normal
17,R4,7/7/2025 15:00,15,0,0,0,39.5,0,normal,normal,1.463,normal
17,R4,7/7/2025 16:00,16,0,0,0,40.3,0,normal,normal,2.59,warning
17,R4,7/7/2025 17:00,17,0,0,0,40.7,1,high,normal,2.229,warning
17,R4,7/7/2025 18:00,18,0,0,0,33.7,1,high,normal,1.901,normal
17,R4,7/7/2025 19:00,19,0,0,0,33.9,1,high,normal,2.21,warning
17,R4,7/7/2025 20:00,20,0,0,0,32.7,1,high,normal,1.807,normal
17,R4,7/7/2025 21:00,21,0,0,0,30.8,1,high,normal,1.94,normal
17,R4,7/7/2025 22:00,22,0,0,0,32.7,1,high,normal,1.894,normal
17,R4,7/7/2025 23:00,23,0,0,0,33.9,0,normal,normal,1.077,normal
17,R4,7/8/2025 0:00,0,1,0,0,23.4,0,low,normal,0.614,normal
17,R4,7/8/2025 1:00,1,1,0,0,23.2,0,low,normal,0.578,normal
17,R4,7/8/2025 2:00,2,1,0,0,23.4,0,low,normal,0.652,normal
17,R4,7/8/2025 3:00,3,1,0,0,24.2,0,low,normal,0.675,normal
17,R4,7/8/2025 4:00,4,1,0,0,22.2,0,low,normal,0.645,normal
17,R4,7/8/2025 5:00,5,1,0,0,25.1,0,low,normal,0.631,normal
17,R4,7/8/2025 6:00,6,1,0,0,27.8,0,low,normal,1.207,normal
17,R4,7/8/2025 7:00,7,1,0,0,27.8,0,normal,normal,1.175,normal
17,R4,7/8/2025 8:00,8,1,0,0,28.2,0,normal,normal,1.279,normal
17,R4,7/8/2025 9:00,9,1,0,0,30.5,0,normal,normal,1.064,normal
17,R4,7/8/2025 10:00,10,1,0,0,28.7,0,normal,normal,1.051,normal
17,R4,7/8/2025 11:00,11,1,0,0,29.2,0,normal,normal,1.041,normal
17,R4,7/8/2025 12:00,12,1,0,0,41.5,0,normal,normal,0.938,normal
17,R4,7/8/2025 13:00,13,1,0,0,40.8,0,normal,normal,1.456,normal
17,R4,7/8/2025 14:00,14,1,0,0,40.8,0,normal,normal,1.393,normal
17,R4,7/8/2025 15:00,15,1,0,0,38.6,0,normal,normal,1.469,normal
17,R4,7/8/2025 16:00,16,1,0,0,40.9,0,normal,normal,2.393,warning
17,R4,7/8/2025 17:00,17,1,0,0,40.2,1,high,normal,2.213,warning
17,R4,7/8/2025 18:00,18,1,0,0,34.7,1,high,normal,2.649,warning
17,R4,7/8/2025 19:00,19,1,0,0,28.5,1,high,normal,2.774,warning
17,R4,7/8/2025 20:00,20,1,0,0,28.2,1,high,normal,3.517,critical
17,R4,7/8/2025 21:00,21,1,0,0,29.2,1,high,normal,1.981,normal
17,R4,7/8/2025 22:00,22,1,0,0,34.5,1,high,normal,1.748,normal
17,R4,7/8/2025 23:00,23,1,0,0,32.2,0,normal,normal,1.036,normal
17,R4,7/9/2025 0:00,0,2,0,0,23.7,0,low,normal,0.688,normal
17,R4,7/9/2025 1:00,1,2,0,0,24.1,0,low,normal,0.664,normal
17,R4,7/9/2025 2:00,2,2,0,0,25.3,0,low,normal,0.701,normal
17,R4,7/9/2025 3:00,3,2,0,0,25.7,0,low,normal,0.637,normal
17,R4,7/9/2025 4:00,4,2,0,0,24.9,0,low,normal,0.621,normal
17,R4,7/9/2025 5:00,5,2,0,0,25,0,low,normal,0.669,normal
17,R4,7/9/2025 6:00,6,2,0,0,28.9,0,low,normal,1.193,normal
17,R4,7/9/2025 7:00,7,2,0,0,29.8,0,normal,normal,1.23,normal
17,R4,7/9/2025 8:00,8,2,0,0,32.3,0,normal,normal,1.196,normal
17,R4,7/9/2025 9:00,9,2,0,0,31.7,0,normal,normal,1,normal
17,R4,7/9/2025 10:00,10,2,0,0,31.1,0,normal,normal,1.014,normal
17,R4,7/9/2025 11:00,11,2,0,0,27.4,0,normal,normal,1.019,normal
17,R4,7/9/2025 12:00,12,2,0,0,34.3,0,normal,normal,1.002,normal
17,R4,7/9/2025 13:00,13,2,0,0,35,0,normal,normal,1.119,normal
17,R4,7/9/2025 14:00,14,2,0,0,38.7,0,normal,normal,1.408,normal
17,R4,7/9/2025 15:00,15,2,0,0,38.3,0,normal,normal,1.35,normal
17,R4,7/9/2025 16:00,16,2,0,0,41.5,0,normal,normal,2.756,warning
17,R4,7/9/2025 17:00,17,2,0,0,39.6,1,high,normal,2.495,warning
17,R4,7/9/2025 18:00,18,2,0,0,30.1,1,high,normal,2.577,warning
17,R4,7/9/2025 19:00,19,2,0,0,29.1,1,high,normal,2.739,warning
17,R4,7/9/2025 20:00,20,2,0,0,33.9,1,high,normal,1.907,normal
17,R4,7/9/2025 21:00,21,2,0,0,31.2,1,high,normal,1.8,normal
17,R4,7/9/2025 22:00,22,2,0,0,32.6,1,high,normal,1.908,normal
17,R4,7/9/2025 23:00,23,2,0,0,32,0,normal,normal,1.017,normal
17,R4,7/10/2025 0:00,0,3,0,0,22.4,0,low,normal,0.734,normal
17,R4,7/10/2025 1:00,1,3,0,0,22.2,0,low,normal,0.702,normal
17,R4,7/10/2025 2:00,2,3,0,0,23.5,0,low,normal,0.715,normal
17,R4,7/10/2025 3:00,3,3,0,0,23.4,0,low,normal,0.662,normal
17,R4,7/10/2025 4:00,4,3,0,0,24.7,0,low,normal,0.691,normal
17,R4,7/10/2025 5:00,5,3,0,0,24.5,0,low,normal,0.698,normal
17,R4,7/10/2025 6:00,6,3,0,0,32.8,0,low,normal,1.208,normal
17,R4,7/10/2025 7:00,7,3,0,0,32.1,0,normal,normal,1.268,normal
17,R4,7/10/2025 8:00,8,3,0,0,30,0,normal,normal,1.254,normal
17,R4,7/10/2025 9:00,9,3,0,0,30,0,normal,normal,1.079,normal
17,R4,7/10/2025 10:00,10,3,0,0,31,0,normal,normal,0.989,normal
17,R4,7/10/2025 11:00,11,3,0,0,27.7,0,normal,normal,1.109,normal
17,R4,7/10/2025 12:00,12,3,0,0,42,0,normal,normal,1.066,normal
17,R4,7/10/2025 13:00,13,3,0,0,38.2,0,normal,normal,1.163,normal
17,R4,7/10/2025 14:00,14,3,0,0,41.3,0,normal,normal,1.422,normal
17,R4,7/10/2025 15:00,15,3,0,0,41.7,0,normal,normal,1.415,normal
17,R4,7/10/2025 16:00,16,3,0,0,38.7,0,normal,normal,2.423,warning
17,R4,7/10/2025 17:00,17,3,0,0,34.8,1,high,normal,2.573,warning
17,R4,7/10/2025 18:00,18,3,0,0,32,1,high,normal,2.392,warning
17,R4,7/10/2025 19:00,19,3,0,0,32.2,1,high,normal,2.661,warning
